,date,country,channel,n_tickets
3131,2020-03-25,12,33,2.0
3132,2020-03-26,12,33,2.0
3133,2020-03-27,12,33,2.0
3134,2020-03-28,12,33,2.0
3135,2020-03-29,12,33,2.0
3136,2020-03-30,12,33,2.0
3137,2020-03-31,12,33,2.0
3138,2020-04-01,12,33,2.0
3139,2020-04-02,12,33,2.0
3140,2020-03-24,21,33,4.0
3141,2020-03-25,21,33,4.0
3142,2020-03-26,21,33,4.0
3143,2020-03-27,21,33,4.0
3144,2020-03-28,21,33,4.0
3145,2020-03-29,21,33,3.0
3146,2020-03-30,21,33,4.0
3147,2020-03-31,21,33,4.0
3148,2020-04-01,21,33,3.0
3149,2020-04-02,21,33,3.0
3150,2020-03-24,24,1,4.0
3151,2020-03-25,24,1,4.0
3152,2020-03-26,24,1,5.0
3153,2020-03-27,24,1,4.0
3154,2020-03-28,24,1,5.0
3155,2020-03-29,24,1,4.0
3156,2020-03-30,24,1,5.0
3157,2020-03-31,24,1,4.0
3158,2020-04-01,24,1,4.0
3159,2020-04-02,24,1,5.0
3160,2020-03-24,4,1,3.0
3161,2020-03-25,4,1,3.0
3162,2020-03-26,4,1,4.0
3163,2020-03-27,4,1,4.0
3164,2020-03-28,4,1,3.0
3165,2020-03-29,4,1,3.0
3166,2020-03-30,4,1,3.0
3167,2020-03-31,4,1,3.0
3168,2020-04-01,4,1,3.0
3169,2020-04-02,4,1,4.0
3170,2020-03-24,-1,5,2.0
3171,2020-03-25,-1,5,2.0
3172,2020-03-26,-1,5,2.0
3173,2020-03-27,-1,5,2.0
3174,2020-03-28,-1,5,2.0
3175,2020-03-29,-1,5,2.0
3176,2020-03-30,-1,5,1.0
3177,2020-03-31,-1,5,2.0
3178,2020-04-01,-1,5,2.0
3179,2020-04-02,-1,5,2.0
3180,2020-03-24,28,40,2.0
3181,2020-03-25,28,40,2.0
3182,2020-03-26,28,40,2.0
3183,2020-03-27,28,40,2.0
3184,2020-03-28,28,40,2.0
3185,2020-03-29,28,40,2.0
3186,2020-03-30,28,40,2.0
3187,2020-03-31,28,40,2.0
3188,2020-04-01,28,40,2.0
3189,2020-04-02,28,40,2.0
3190,2020-03-24,24,47,494.0
3191,2020-03-25,24,47,525.0
3192,2020-03-26,24,47,552.0
3193,2020-03-27,24,47,561.0
3194,2020-03-28,24,47,437.0
3195,2020-03-29,24,47,383.0
3196,2020-03-30,24,47,570.0
3197,2020-03-31,24,47,494.0
3198,2020-04-01,24,47,525.0
3199,2020-04-02,24,47,552.0
3200,2020-03-24,29,42,1.0
3201,2020-03-25,29,42,1.0
3202,2020-03-26,29,42,1.0
3203,2020-03-27,29,42,1.0
3204,2020-03-28,29,42,1.0
3205,2020-03-29,29,42,2.0
3206,2020-03-30,29,42,1.0
3207,2020-03-31,29,42,1.0
3208,2020-04-01,29,42,1.0
3209,2020-04-02,29,42,1.0
3210,2020-03-24,18,26,2.0
3211,2020-03-25,18,26,2.0
3212,2020-03-26,18,26,2.0
3213,2020-03-27,18,26,2.0
3214,2020-03-28,18,26,2.0
3215,2020-03-29,18,26,2.0
3216,2020-03-30,18,26,2.0
3217,2020-03-31,18,26,2.0
3218,2020-04-01,18,26,2.0
3219,2020-04-02,18,26,2.0
3220,2020-03-24,26,1,4.0
3221,2020-03-25,26,1,4.0
3222,2020-03-26,26,1,4.0
3223,2020-03-27,26,1,4.0
3224,2020-03-28,26,1,3.0
3225,2020-03-29,26,1,3.0
3226,2020-03-30,26,1,4.0
3227,2020-03-31,26,1,4.0
3228,2020-04-01,26,1,4.0
3229,2020-04-02,26,1,4.0
3230,2020-03-24,4,25,18.0
3231,2020-03-25,4,25,19.0
3232,2020-03-26,4,25,20.0
3233,2020-03-27,4,25,24.0
3234,2020-03-28,4,25,20.0
3235,2020-03-29,4,25,6.0
3236,2020-03-30,4,25,23.0
3237,2020-03-31,4,25,18.0
3238,2020-04-01,4,25,19.0
3239,2020-04-02,4,25,20.0
3240,2020-03-24,23,33,3.0
3241,2020-03-25,23,33,3.0
3242,2020-03-26,23,33,3.0
3243,2020-03-27,23,33,3.0
3244,2020-03-28,23,33,3.0
3245,2020-03-29,23,33,3.0
3246,2020-03-30,23,33,3.0
3247,2020-03-31,23,33,3.0
3248,2020-04-01,23,33,3.0
3249,2020-04-02,23,33,3.0
3250,2020-03-24,21,1,4.0
3251,2020-03-25,21,1,4.0
3252,2020-03-26,21,1,4.0
3253,2020-03-27,21,1,4.0
3254,2020-03-28,21,1,3.0
3255,2020-03-29,21,1,3.0
3256,2020-03-30,21,1,4.0
3257,2020-03-31,21,1,4.0
3258,2020-04-01,21,1,4.0
3259,2020-04-02,21,1,4.0
3260,2020-03-24,7,33,2.0
3261,2020-03-25,7,33,2.0
3262,2020-03-26,7,33,2.0
3263,2020-03-27,7,33,2.0
3264,2020-03-28,7,33,3.0
3265,2020-03-29,7,33,2.0
3266,2020-03-30,7,33,2.0
3267,2020-03-31,7,33,2.0
3268,2020-04-01,7,33,2.0
3269,2020-04-02,7,33,2.0
3270,2020-03-24,11,1,2.0
3271,2020-03-25,11,1,2.0
3272,2020-03-26,11,1,2.0
3273,2020-03-27,11,1,2.0
3274,2020-03-28,11,1,2.0
3275,2020-03-29,11,1,2.0
3276,2020-03-30,11,1,2.0
3277,2020-03-31,11,1,2.0
3278,2020-04-01,11,1,2.0
3279,2020-04-02,11,1,2.0
3280,2020-03-24,8,29,2.0
3281,2020-03-25,8,29,2.0
3282,2020-03-26,8,29,2.0
3283,2020-03-27,8,29,2.0
3284,2020-03-28,8,29,2.0
3285,2020-03-29,8,29,2.0
3286,2020-03-30,8,29,2.0
3287,2020-03-31,8,29,2.0
3288,2020-04-01,8,29,2.0
3289,2020-04-02,8,29,2.0
3290,2020-03-24,4,32,104.0
3291,2020-03-25,4,32,108.0
3292,2020-03-26,4,32,113.0
3293,2020-03-27,4,32,113.0
3294,2020-03-28,4,32,101.0
3295,2020-03-29,4,32,90.0
3296,2020-03-30,4,32,114.0
3297,2020-03-31,4,32,104.0
3298,2020-04-01,4,32,108.0
3299,2020-04-02,4,32,113.0
3300,2020-03-24,23,1,5.0
3301,2020-03-25,23,1,6.0
3302,2020-03-26,23,1,6.0
3303,2020-03-27,23,1,6.0
3304,2020-03-28,23,1,6.0
3305,2020-03-29,23,1,6.0
3306,2020-03-30,23,1,4.0
3307,2020-03-31,23,1,5.0
3308,2020-04-01,23,1,6.0
3309,2020-04-02,23,1,6.0
3310,2020-03-24,14,17,1.0
3311,2020-03-25,14,17,2.0
3312,2020-03-26,14,17,2.0
3313,2020-03-27,14,17,2.0
3314,2020-03-28,14,17,2.0
3315,2020-03-29,14,17,1.0
3316,2020-03-30,14,17,3.0
3317,2020-03-31,14,17,1.0
3318,2020-04-01,14,17,2.0
3319,2020-04-02,14,17,2.0
3320,2020-03-24,23,23,4.0
3321,2020-03-25,23,23,4.0
3322,2020-03-26,23,23,4.0
3323,2020-03-27,23,23,4.0
3324,2020-03-28,23,23,5.0
3325,2020-03-29,23,23,3.0
3326,2020-03-30,23,23,4.0
3327,2020-03-31,23,23,4.0
3328,2020-04-01,23,23,4.0
3329,2020-04-02,23,23,4.0
3330,2020-03-24,16,23,2.0
3331,2020-03-25,16,23,2.0
3332,2020-03-26,16,23,2.0
3333,2020-03-27,16,23,2.0
3334,2020-03-28,16,23,2.0
3335,2020-03-29,16,23,2.0
3336,2020-03-30,16,23,2.0
3337,2020-03-31,16,23,2.0
3338,2020-04-01,16,23,2.0
3339,2020-04-02,16,23,2.0
3340,2020-03-24,12,25,4.0
3341,2020-03-25,12,25,5.0
3342,2020-03-26,12,25,4.0
3343,2020-03-27,12,25,5.0
3344,2020-03-28,12,25,3.0
3345,2020-03-29,12,25,2.0
3346,2020-03-30,12,25,4.0
3347,2020-03-31,12,25,4.0
3348,2020-04-01,12,25,5.0
3349,2020-04-02,12,25,4.0
3350,2020-03-24,-1,1,4.0
3351,2020-03-25,-1,1,4.0
3352,2020-03-26,-1,1,4.0
3353,2020-03-27,-1,1,4.0
3354,2020-03-28,-1,1,3.0
3355,2020-03-29,-1,1,3.0
3356,2020-03-30,-1,1,4.0
3357,2020-03-31,-1,1,4.0
3358,2020-04-01,-1,1,4.0
3359,2020-04-02,-1,1,4.0
3360,2020-03-24,15,33,2.0
3361,2020-03-25,15,33,2.0
3362,2020-03-26,15,33,2.0
3363,2020-03-27,15,33,2.0
3364,2020-03-28,15,33,2.0
3365,2020-03-29,15,33,2.0
3366,2020-03-30,15,33,2.0
3367,2020-03-31,15,33,2.0
3368,2020-04-01,15,33,2.0
3369,2020-04-02,15,33,2.0
3370,2020-03-24,27,33,3.0
3371,2020-03-25,27,33,3.0
3372,2020-03-26,27,33,3.0
3373,2020-03-27,27,33,3.0
3374,2020-03-28,27,33,3.0
3375,2020-03-29,27,33,3.0
3376,2020-03-30,27,33,3.0
3377,2020-03-31,27,33,3.0
3378,2020-04-01,27,33,3.0
3379,2020-04-02,27,33,3.0
3380,2020-03-24,24,25,16.0
3381,2020-03-25,24,25,33.0
3382,2020-03-26,24,25,24.0
3383,2020-03-27,24,25,24.0
3384,2020-03-28,24,25,9.0
3385,2020-03-29,24,25,2.0
3386,2020-03-30,24,25,30.0
3387,2020-03-31,24,25,16.0
3388,2020-04-01,24,25,33.0
3389,2020-04-02,24,25,24.0
3390,2020-03-24,15,29,2.0
3391,2020-03-25,15,29,2.0
3392,2020-03-26,15,29,2.0
3393,2020-03-27,15,29,2.0
3394,2020-03-28,15,29,2.0
3395,2020-03-29,15,29,2.0
3396,2020-03-30,15,29,2.0
3397,2020-03-31,15,29,2.0
3398,2020-04-01,15,29,2.0
3399,2020-04-02,15,29,2.0
3400,2020-03-24,9,23,5.0
3401,2020-03-25,9,23,5.0
3402,2020-03-26,9,23,5.0
3403,2020-03-27,9,23,5.0
3404,2020-03-28,9,23,5.0
3405,2020-03-29,9,23,2.0
3406,2020-03-30,9,23,5.0
3407,2020-03-31,9,23,5.0
3408,2020-04-01,9,23,5.0
3409,2020-04-02,9,23,5.0
3410,2020-03-24,27,49,4.0
3411,2020-03-25,27,49,4.0
3412,2020-03-26,27,49,4.0
3413,2020-03-27,27,49,4.0
3414,2020-03-28,27,49,4.0
3415,2020-03-29,27,49,3.0
3416,2020-03-30,27,49,4.0
3417,2020-03-31,27,49,4.0
3418,2020-04-01,27,49,4.0
3419,2020-04-02,27,49,4.0
3420,2020-03-24,15,17,1.0
3421,2020-03-25,15,17,1.0
3422,2020-03-26,15,17,1.0
3423,2020-03-27,15,17,1.0
3424,2020-03-28,15,17,1.0
3425,2020-03-29,15,17,1.0
3426,2020-03-30,15,17,1.0
3427,2020-03-31,15,17,1.0
3428,2020-04-01,15,17,1.0
3429,2020-04-02,15,17,1.0
3430,2020-03-24,23,41,3.0
3431,2020-03-25,23,41,3.0
3432,2020-03-26,23,41,3.0
3433,2020-03-27,23,41,3.0
3434,2020-03-28,23,41,3.0
3435,2020-03-29,23,41,4.0
3436,2020-03-30,23,41,3.0
3437,2020-03-31,23,41,3.0
3438,2020-04-01,23,41,3.0
3439,2020-04-02,23,41,3.0
3440,2020-03-24,9,42,2.0
3441,2020-03-25,9,42,2.0
3442,2020-03-26,9,42,2.0
3443,2020-03-27,9,42,2.0
3444,2020-03-28,9,42,2.0
3445,2020-03-29,9,42,3.0
3446,2020-03-30,9,42,2.0
3447,2020-03-31,9,42,2.0
3448,2020-04-01,9,42,2.0
3449,2020-04-02,9,42,2.0
3450,2020-03-24,5,17,2.0
3451,2020-03-25,5,17,2.0
3452,2020-03-26,5,17,2.0
3453,2020-03-27,5,17,2.0
3454,2020-03-28,5,17,2.0
3455,2020-03-29,5,17,2.0
3456,2020-03-30,5,17,2.0
3457,2020-03-31,5,17,2.0
3458,2020-04-01,5,17,2.0
3459,2020-04-02,5,17,2.0
3460,2020-03-24,23,38,3.0
3461,2020-03-25,23,38,3.0
3462,2020-03-26,23,38,3.0
3463,2020-03-27,23,38,3.0
3464,2020-03-28,23,38,3.0
3465,2020-03-29,23,38,3.0
3466,2020-03-30,23,38,3.0
3467,2020-03-31,23,38,3.0
3468,2020-04-01,23,38,3.0
3469,2020-04-02,23,38,3.0
3470,2020-03-24,11,25,14.0
3471,2020-03-25,11,25,15.0
3472,2020-03-26,11,25,15.0
3473,2020-03-27,11,25,17.0
3474,2020-03-28,11,25,13.0
3475,2020-03-29,11,25,4.0
3476,2020-03-30,11,25,16.0
3477,2020-03-31,11,25,14.0
3478,2020-04-01,11,25,15.0
3479,2020-04-02,11,25,15.0
3480,2020-03-24,6,40,6.0
3481,2020-03-25,6,40,4.0
3482,2020-03-26,6,40,3.0
3483,2020-03-27,6,40,2.0
3484,2020-03-28,6,40,2.0
3485,2020-03-29,6,40,2.0
3486,2020-03-30,6,40,6.0
3487,2020-03-31,6,40,6.0
3488,2020-04-01,6,40,4.0
3489,2020-04-02,6,40,3.0
3490,2020-03-24,19,33,3.0
3491,2020-03-25,19,33,3.0
3492,2020-03-26,19,33,3.0
3493,2020-03-27,19,33,3.0
3494,2020-03-28,19,33,3.0
3495,2020-03-29,19,33,3.0
3496,2020-03-30,19,33,3.0
3497,2020-03-31,19,33,3.0
3498,2020-04-01,19,33,3.0
3499,2020-04-02,19,33,3.0
3500,2020-03-24,13,26,3.0
3501,2020-03-25,13,26,4.0
3502,2020-03-26,13,26,4.0
3503,2020-03-27,13,26,3.0
3504,2020-03-28,13,26,3.0
3505,2020-03-29,13,26,3.0
3506,2020-03-30,13,26,4.0
3507,2020-03-31,13,26,3.0
3508,2020-04-01,13,26,4.0
3509,2020-04-02,13,26,4.0
3510,2020-03-24,8,33,2.0
3511,2020-03-25,8,33,2.0
3512,2020-03-26,8,33,2.0
3513,2020-03-27,8,33,2.0
3514,2020-03-28,8,33,2.0
3515,2020-03-29,8,33,2.0
3516,2020-03-30,8,33,2.0
3517,2020-03-31,8,33,2.0
3518,2020-04-01,8,33,2.0
3519,2020-04-02,8,33,2.0
3520,2020-03-24,2,40,2.0
3521,2020-03-25,2,40,2.0
3522,2020-03-26,2,40,2.0
3523,2020-03-27,2,40,2.0
3524,2020-03-28,2,40,3.0
3525,2020-03-29,2,40,3.0
3526,2020-03-30,2,40,2.0
3527,2020-03-31,2,40,2.0
3528,2020-04-01,2,40,2.0
3529,2020-04-02,2,40,2.0
3530,2020-03-24,4,49,4.0
3531,2020-03-25,4,49,4.0
3532,2020-03-26,4,49,4.0
3533,2020-03-27,4,49,4.0
3534,2020-03-28,4,49,4.0
3535,2020-03-29,4,49,3.0
3536,2020-03-30,4,49,3.0
3537,2020-03-31,4,49,4.0
3538,2020-04-01,4,49,4.0
3539,2020-04-02,4,49,4.0
3540,2020-03-24,16,33,3.0
3541,2020-03-25,16,33,2.0
3542,2020-03-26,16,33,2.0
3543,2020-03-27,16,33,2.0
3544,2020-03-28,16,33,2.0
3545,2020-03-29,16,33,2.0
3546,2020-03-30,16,33,3.0
3547,2020-03-31,16,33,3.0
3548,2020-04-01,16,33,3.0
3549,2020-04-02,16,33,3.0
3550,2020-03-24,20,33,3.0
3551,2020-03-25,20,33,3.0
3552,2020-03-26,20,33,3.0
3553,2020-03-27,20,33,3.0
3554,2020-03-28,20,33,3.0
3555,2020-03-29,20,33,3.0
3556,2020-03-30,20,33,3.0
3557,2020-03-31,20,33,3.0
3558,2020-04-01,20,33,3.0
3559,2020-04-02,20,33,3.0
3560,2020-03-24,17,40,2.0
3561,2020-03-25,17,40,2.0
3562,2020-03-26,17,40,2.0
3563,2020-03-27,17,40,2.0
3564,2020-03-28,17,40,2.0
3565,2020-03-29,17,40,2.0
3566,2020-03-30,17,40,2.0
3567,2020-03-31,17,40,2.0
3568,2020-04-01,17,40,2.0
3569,2020-04-02,17,40,2.0
3570,2020-03-24,31,29,2.0
3571,2020-03-25,31,29,2.0
3572,2020-03-26,31,29,2.0
3573,2020-03-27,31,29,2.0
3574,2020-03-28,31,29,2.0
3575,2020-03-29,31,29,2.0
3576,2020-03-30,31,29,2.0
3577,2020-03-31,31,29,2.0
3578,2020-04-01,31,29,2.0
3579,2020-04-02,31,29,2.0
3580,2020-03-24,17,33,3.0
3581,2020-03-25,17,33,2.0
3582,2020-03-26,17,33,2.0
3583,2020-03-27,17,33,3.0
3584,2020-03-28,17,33,2.0
3585,2020-03-29,17,33,2.0
3586,2020-03-30,17,33,3.0
3587,2020-03-31,17,33,3.0
3588,2020-04-01,17,33,3.0
3589,2020-04-02,17,33,3.0
3590,2020-03-24,-2,29,3.0
3591,2020-03-25,-2,29,2.0
3592,2020-03-26,-2,29,2.0
3593,2020-03-27,-2,29,3.0
3594,2020-03-28,-2,29,3.0
3595,2020-03-29,-2,29,2.0
3596,2020-03-30,-2,29,2.0
3597,2020-03-31,-2,29,3.0
3598,2020-04-01,-2,29,2.0
3599,2020-04-02,-2,29,2.0
3600,2020-03-24,12,1,2.0
3601,2020-03-25,12,1,2.0
3602,2020-03-26,12,1,2.0
3603,2020-03-27,12,1,2.0
3604,2020-03-28,12,1,2.0
3605,2020-03-29,12,1,2.0
3606,2020-03-30,12,1,2.0
3607,2020-03-31,12,1,2.0
3608,2020-04-01,12,1,2.0
3609,2020-04-02,12,1,2.0
3610,2020-03-24,9,1,4.0
3611,2020-03-25,9,1,4.0
3612,2020-03-26,9,1,5.0
3613,2020-03-27,9,1,4.0
3614,2020-03-28,9,1,4.0
3615,2020-03-29,9,1,4.0
3616,2020-03-30,9,1,4.0
3617,2020-03-31,9,1,4.0
3618,2020-04-01,9,1,4.0
3619,2020-04-02,9,1,5.0
3620,2020-03-24,18,40,2.0
3621,2020-03-25,18,40,2.0
3622,2020-03-26,18,40,2.0
3623,2020-03-27,18,40,2.0
3624,2020-03-28,18,40,3.0
3625,2020-03-29,18,40,2.0
3626,2020-03-30,18,40,2.0
3627,2020-03-31,18,40,2.0
3628,2020-04-01,18,40,2.0
3629,2020-04-02,18,40,2.0
3630,2020-03-24,27,1,3.0
3631,2020-03-25,27,1,3.0
3632,2020-03-26,27,1,3.0
3633,2020-03-27,27,1,3.0
3634,2020-03-28,27,1,3.0
3635,2020-03-29,27,1,3.0
3636,2020-03-30,27,1,3.0
3637,2020-03-31,27,1,3.0
3638,2020-04-01,27,1,3.0
3639,2020-04-02,27,1,3.0
3640,2020-03-24,32,23,4.0
3641,2020-03-25,32,23,3.0
3642,2020-03-26,32,23,3.0
3643,2020-03-27,32,23,3.0
3644,2020-03-28,32,23,4.0
3645,2020-03-29,32,23,4.0
3646,2020-03-30,32,23,3.0
3647,2020-03-31,32,23,4.0
3648,2020-04-01,32,23,3.0
3649,2020-04-02,32,23,3.0
3650,2020-03-24,24,41,11.0
3651,2020-03-25,24,41,15.0
3652,2020-03-26,24,41,19.0
3653,2020-03-27,24,41,14.0
3654,2020-03-28,24,41,2.0
3655,2020-03-29,24,41,1.0
3656,2020-03-30,24,41,16.0
3657,2020-03-31,24,41,11.0
3658,2020-04-01,24,41,15.0
3659,2020-04-02,24,41,19.0
3660,2020-03-24,26,33,3.0
3661,2020-03-25,26,33,3.0
3662,2020-03-26,26,33,3.0
3663,2020-03-27,26,33,4.0
3664,2020-03-28,26,33,4.0
3665,2020-03-29,26,33,4.0
3666,2020-03-30,26,33,3.0
3667,2020-03-31,26,33,3.0
3668,2020-04-01,26,33,3.0
3669,2020-04-02,26,33,3.0
3670,2020-03-24,29,33,4.0
3671,2020-03-25,29,33,3.0
3672,2020-03-26,29,33,3.0
3673,2020-03-27,29,33,3.0
3674,2020-03-28,29,33,3.0
3675,2020-03-29,29,33,3.0
3676,2020-03-30,29,33,3.0
3677,2020-03-31,29,33,4.0
3678,2020-04-01,29,33,3.0
3679,2020-04-02,29,33,3.0
3680,2020-03-24,32,1,2.0
3681,2020-03-25,32,1,3.0
3682,2020-03-26,32,1,3.0
3683,2020-03-27,32,1,4.0
3684,2020-03-28,32,1,3.0
3685,2020-03-29,32,1,3.0
3686,2020-03-30,32,1,2.0
3687,2020-03-31,32,1,2.0
3688,2020-04-01,32,1,2.0
3689,2020-04-02,32,1,3.0
3690,2020-03-24,14,1,3.0
3691,2020-03-25,14,1,3.0
3692,2020-03-26,14,1,3.0
3693,2020-03-27,14,1,3.0
3694,2020-03-28,14,1,3.0
3695,2020-03-29,14,1,3.0
3696,2020-03-30,14,1,3.0
3697,2020-03-31,14,1,3.0
3698,2020-04-01,14,1,3.0
3699,2020-04-02,14,1,3.0
3700,2020-03-24,15,1,3.0
3701,2020-03-25,15,1,3.0
3702,2020-03-26,15,1,3.0
3703,2020-03-27,15,1,3.0
3704,2020-03-28,15,1,2.0
3705,2020-03-29,15,1,2.0
3706,2020-03-30,15,1,3.0
3707,2020-03-31,15,1,3.0
3708,2020-04-01,15,1,3.0
3709,2020-04-02,15,1,3.0
3710,2020-03-24,32,49,3.0
3711,2020-03-25,32,49,3.0
3712,2020-03-26,32,49,3.0
3713,2020-03-27,32,49,3.0
3714,2020-03-28,32,49,3.0
3715,2020-03-29,32,49,3.0
3716,2020-03-30,32,49,3.0
3717,2020-03-31,32,49,3.0
3718,2020-04-01,32,49,3.0
3719,2020-04-02,32,49,3.0
3720,2020-03-24,7,1,2.0
3721,2020-03-25,7,1,2.0
3722,2020-03-26,7,1,2.0
3723,2020-03-27,7,1,2.0
3724,2020-03-28,7,1,2.0
3725,2020-03-29,7,1,2.0
3726,2020-03-30,7,1,2.0
3727,2020-03-31,7,1,2.0
3728,2020-04-01,7,1,2.0
3729,2020-04-02,7,1,2.0
3730,2020-03-24,21,25,2.0
3731,2020-03-25,21,25,2.0
3732,2020-03-26,21,25,2.0
3733,2020-03-27,21,25,2.0
3734,2020-03-28,21,25,2.0
3735,2020-03-29,21,25,2.0
3736,2020-03-30,21,25,2.0
3737,2020-03-31,21,25,2.0
3738,2020-04-01,21,25,2.0
3739,2020-04-02,21,25,2.0
3740,2020-03-24,23,49,4.0
3741,2020-03-25,23,49,4.0
3742,2020-03-26,23,49,4.0
3743,2020-03-27,23,49,5.0
3744,2020-03-28,23,49,5.0
3745,2020-03-29,23,49,3.0
3746,2020-03-30,23,49,4.0
3747,2020-03-31,23,49,4.0
3748,2020-04-01,23,49,4.0
3749,2020-04-02,23,49,4.0
3750,2020-03-24,26,23,5.0
3751,2020-03-25,26,23,5.0
3752,2020-03-26,26,23,5.0
3753,2020-03-27,26,23,5.0
3754,2020-03-28,26,23,5.0
3755,2020-03-29,26,23,3.0
3756,2020-03-30,26,23,5.0
3757,2020-03-31,26,23,5.0
3758,2020-04-01,26,23,5.0
3759,2020-04-02,26,23,5.0
3760,2020-03-24,12,49,2.0
3761,2020-03-25,12,49,2.0
3762,2020-03-26,12,49,2.0
3763,2020-03-27,12,49,2.0
3764,2020-03-28,12,49,2.0
3765,2020-03-29,12,49,3.0
3766,2020-03-30,12,49,2.0
3767,2020-03-31,12,49,2.0
3768,2020-04-01,12,49,2.0
3769,2020-04-02,12,49,2.0
3770,2020-03-24,14,49,2.0
3771,2020-03-25,14,49,2.0
3772,2020-03-26,14,49,2.0
3773,2020-03-27,14,49,2.0
3774,2020-03-28,14,49,2.0
3775,2020-03-29,14,49,2.0
3776,2020-03-30,14,49,2.0
3777,2020-03-31,14,49,2.0
3778,2020-04-01,14,49,2.0
3779,2020-04-02,14,49,2.0
3780,2020-03-24,5,1,4.0
3781,2020-03-25,5,1,4.0
3782,2020-03-26,5,1,4.0
3783,2020-03-27,5,1,4.0
3784,2020-03-28,5,1,4.0
3785,2020-03-29,5,1,3.0
3786,2020-03-30,5,1,4.0
3787,2020-03-31,5,1,4.0
3788,2020-04-01,5,1,4.0
3789,2020-04-02,5,1,4.0
3790,2020-03-24,8,23,1.0
3791,2020-03-25,8,23,1.0
3792,2020-03-26,8,23,2.0
3793,2020-03-27,8,23,2.0
3794,2020-03-28,8,23,2.0
3795,2020-03-29,8,23,2.0
3796,2020-03-30,8,23,1.0
3797,2020-03-31,8,23,1.0
3798,2020-04-01,8,23,1.0
3799,2020-04-02,8,23,1.0
3800,2020-03-24,8,1,2.0
3801,2020-03-25,8,1,2.0
3802,2020-03-26,8,1,2.0
3803,2020-03-27,8,1,2.0
3804,2020-03-28,8,1,2.0
3805,2020-03-29,8,1,2.0
3806,2020-03-30,8,1,2.0
3807,2020-03-31,8,1,2.0
3808,2020-04-01,8,1,2.0
3809,2020-04-02,8,1,2.0
3810,2020-03-24,9,49,4.0
3811,2020-03-25,9,49,4.0
3812,2020-03-26,9,49,4.0
3813,2020-03-27,9,49,4.0
3814,2020-03-28,9,49,4.0
3815,2020-03-29,9,49,3.0
3816,2020-03-30,9,49,4.0
3817,2020-03-31,9,49,4.0
3818,2020-04-01,9,49,4.0
3819,2020-04-02,9,49,4.0
3820,2020-03-24,0,40,4.0
3821,2020-03-25,0,40,4.0
3822,2020-03-26,0,40,4.0
3823,2020-03-27,0,40,4.0
3824,2020-03-28,0,40,3.0
3825,2020-03-29,0,40,4.0
3826,2020-03-30,0,40,4.0
3827,2020-03-31,0,40,4.0
3828,2020-04-01,0,40,4.0
3829,2020-04-02,0,40,4.0
3830,2020-03-24,29,1,4.0
3831,2020-03-25,29,1,4.0
3832,2020-03-26,29,1,4.0
3833,2020-03-27,29,1,4.0
3834,2020-03-28,29,1,4.0
3835,2020-03-29,29,1,4.0
3836,2020-03-30,29,1,4.0
3837,2020-03-31,29,1,4.0
3838,2020-04-01,29,1,4.0
3839,2020-04-02,29,1,4.0
3840,2020-03-24,6,29,2.0
3841,2020-03-25,6,29,2.0
3842,2020-03-26,6,29,2.0
3843,2020-03-27,6,29,2.0
3844,2020-03-28,6,29,2.0
3845,2020-03-29,6,29,2.0
3846,2020-03-30,6,29,2.0
3847,2020-03-31,6,29,2.0
3848,2020-04-01,6,29,2.0
3849,2020-04-02,6,29,2.0
3850,2020-03-24,19,1,3.0
3851,2020-03-25,19,1,3.0
3852,2020-03-26,19,1,3.0
3853,2020-03-27,19,1,3.0
3854,2020-03-28,19,1,3.0
3855,2020-03-29,19,1,3.0
3856,2020-03-30,19,1,3.0
3857,2020-03-31,19,1,3.0
3858,2020-04-01,19,1,3.0
3859,2020-04-02,19,1,3.0
3860,2020-03-24,27,42,2.0
3861,2020-03-25,27,42,2.0
3862,2020-03-26,27,42,2.0
3863,2020-03-27,27,42,2.0
3864,2020-03-28,27,42,2.0
3865,2020-03-29,27,42,3.0
3866,2020-03-30,27,42,2.0
3867,2020-03-31,27,42,2.0
3868,2020-04-01,27,42,2.0
3869,2020-04-02,27,42,2.0
3870,2020-03-24,11,41,7.0
3871,2020-03-25,11,41,8.0
3872,2020-03-26,11,41,10.0
3873,2020-03-27,11,41,10.0
3874,2020-03-28,11,41,6.0
3875,2020-03-29,11,41,3.0
3876,2020-03-30,11,41,9.0
3877,2020-03-31,11,41,7.0
3878,2020-04-01,11,41,8.0
3879,2020-04-02,11,41,10.0
3880,2020-03-24,19,23,3.0
3881,2020-03-25,19,23,3.0
3882,2020-03-26,19,23,2.0
3883,2020-03-27,19,23,2.0
3884,2020-03-28,19,23,3.0
3885,2020-03-29,19,23,3.0
3886,2020-03-30,19,23,2.0
3887,2020-03-31,19,23,3.0
3888,2020-04-01,19,23,3.0
3889,2020-04-02,19,23,2.0
3890,2020-03-24,4,5,2.0
3891,2020-03-25,4,5,2.0
3892,2020-03-26,4,5,2.0
3893,2020-03-27,4,5,2.0
3894,2020-03-28,4,5,1.0
3895,2020-03-29,4,5,2.0
3896,2020-03-30,4,5,2.0
3897,2020-03-31,4,5,2.0
3898,2020-04-01,4,5,2.0
3899,2020-04-02,4,5,2.0
3900,2020-03-24,4,41,9.0
3901,2020-03-25,4,41,12.0
3902,2020-03-26,4,41,15.0
3903,2020-03-27,4,41,14.0
3904,2020-03-28,4,41,11.0
3905,2020-03-29,4,41,8.0
